combo_id,strategy,params_json,n_trades,win_rate,avg_r,trades_per_day,best_ev_per_day,best_account,best_scheme,best_eval_risk,best_funded_risk,best_pass_rate,screen_time_s
e1653ee8059e,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",676,0.4941,0.0208,0.4364,0.4267,25K,martingale,0.2,0.8,0.336,5.35
3bbb2bcbc8ff,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",677,0.4934,0.0203,0.4371,0.6246,25K,pct_balance,0.6,1.0,0.358,5.12
09491c9b9da0,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",337,0.546,0.046,0.2176,1.8303,50K,pct_balance,0.6,1.0,0.418,5.03
7298daa1cddd,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",337,0.546,0.046,0.2176,1.8303,50K,pct_balance,0.6,1.0,0.418,5.04
77e68a396c70,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",676,0.4926,0.0113,0.4364,-0.0068,25K,martingale,0.2,0.8,0.314,4.64
e99b300398e4,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",677,0.4919,0.0108,0.4371,0.1405,25K,martingale,0.2,1.0,0.332,4.55
061c3aad0259,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",337,0.546,0.0485,0.2176,1.8743,50K,pct_balance,0.6,1.0,0.414,4.24
d21c7595f2a1,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",337,0.546,0.0485,0.2176,1.8743,50K,pct_balance,0.6,1.0,0.414,5.04
e403806b9afd,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",676,0.4926,0.0113,0.4364,0.0019,25K,martingale,0.2,0.8,0.314,5.63
f1063f72ed5c,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",677,0.4919,0.0108,0.4371,0.1079,25K,martingale,0.2,1.0,0.33,5.42
aed8a1681be7,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",337,0.546,0.0456,0.2176,1.8885,50K,pct_balance,0.6,1.0,0.422,4.86
46227f86dea2,ORBATRBreakout,"{""atr_space_multiplier"": 0.5, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",337,0.546,0.0456,0.2176,1.8885,50K,pct_balance,0.6,1.0,0.422,4.81
93f1feee8ded,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",425,0.3153,-0.3973,0.2744,-4.0378,25K,floor_aware,0.2,0.4,0.0,20.05
9c06ba3ec901,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",503,0.2903,-0.3837,0.3247,-4.1055,25K,floor_aware,0.2,0.8,0.0,20.09
a6570ed1d1a2,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",503,0.2903,-0.3837,0.3247,-4.1055,25K,floor_aware,0.2,0.8,0.0,30.85
8ed85e3233e8,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",791,0.4652,-0.1628,0.5107,-4.2472,25K,floor_aware,0.2,1.0,0.0,16.76
36e18abad467,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",707,0.4455,-0.1421,0.4564,-3.2171,25K,floor_aware,0.2,0.8,0.0,20.48
aae021308bad,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",707,0.4455,-0.1421,0.4564,-3.2171,25K,floor_aware,0.2,0.8,0.0,18.32
c0aab64ce6cf,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",680,0.4588,-0.1744,0.439,-3.9871,25K,floor_aware,0.2,0.6,0.0,15.39
2f20a6ffda38,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",617,0.4246,-0.1734,0.3983,-3.3404,25K,fixed_dollar,0.7,1.0,0.0,14.13
bb2d13c439ec,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",617,0.4246,-0.1734,0.3983,-3.3404,25K,fixed_dollar,0.7,1.0,0.0,13.13
87d55ee32e6d,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",731,0.4733,-0.1602,0.4719,-3.7387,25K,floor_aware,0.2,0.4,0.0,14.85
a9ed338c456e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",682,0.4516,-0.1539,0.4403,-3.365,25K,floor_aware,0.2,0.8,0.0,13.07
36cb2c69f0e8,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",682,0.4516,-0.1539,0.4403,-3.365,25K,floor_aware,0.2,0.8,0.0,14.69
f2012985f0df,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",899,0.5028,-0.1089,0.5804,-3.3632,25K,floor_aware,0.2,0.4,0.012,12.13
fc5be8e4a97b,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",738,0.4715,-0.1196,0.4764,-3.0805,25K,floor_aware,0.2,0.8,0.0,12.2
e5d42aafa3b6,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",738,0.4715,-0.1196,0.4764,-3.0805,25K,floor_aware,0.2,0.8,0.0,15.27
d3fed36e961e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",744,0.4812,-0.1391,0.4803,-3.9705,25K,floor_aware,0.2,0.4,0.0,15.96
d8538763c353,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",622,0.4405,-0.1603,0.4015,-3.3404,25K,floor_aware,0.2,0.6,0.0,14.17
da375071a407,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",622,0.4405,-0.1603,0.4015,-3.3404,25K,floor_aware,0.2,0.6,0.0,14.08
59f788ec7d5b,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",408,0.3309,-0.3923,0.2634,-4.0655,25K,floor_aware,0.2,0.6,0.0,15.73
d925ed05a52f,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",444,0.3311,-0.3899,0.2866,-4.0933,25K,floor_aware,0.2,0.8,0.0,18.77
93fd8b09e3c2,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",444,0.3311,-0.3899,0.2866,-4.0933,25K,floor_aware,0.2,0.8,0.0,15.22
86fe54419d47,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",669,0.432,-0.2175,0.4319,-4.5145,25K,floor_aware,0.2,0.4,0.0,14.36
600546d79d58,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",661,0.4569,-0.1622,0.4267,-3.7051,25K,floor_aware,0.2,0.6,0.0,15.7
9dfc0bc2ea07,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",661,0.4569,-0.1622,0.4267,-3.7051,25K,floor_aware,0.2,0.6,0.0,17.19
1bfafb7f7c40,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",610,0.4344,-0.2136,0.3938,-4.2009,25K,floor_aware,0.2,0.4,0.0,14.08
eb34dec12aa8,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",572,0.4353,-0.1928,0.3693,-3.6887,25K,floor_aware,0.2,0.6,0.0,14.92
8c01f9947007,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",572,0.4353,-0.1928,0.3693,-3.6887,25K,floor_aware,0.2,0.6,0.0,13.14
5b5f40c8412b,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",664,0.4563,-0.1832,0.4287,-3.5028,25K,floor_aware,0.2,0.4,0.002,13.61
a54b85e7e39e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",654,0.4725,-0.1443,0.4222,-3.3879,25K,floor_aware,0.2,0.4,0.0,17.78
f571b206733c,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",654,0.4725,-0.1443,0.4222,-3.3879,25K,floor_aware,0.2,0.4,0.0,20.22
f97915edbc10,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",933,0.5263,-0.0673,0.6023,-3.1763,25K,floor_aware,0.2,1.0,0.016,20.3
1b81c9f0bf72,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",711,0.4909,-0.1161,0.459,-3.493,25K,pct_balance,0.2,0.4,0.002,21.0
99c2814b790d,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",711,0.4909,-0.1161,0.459,-3.493,25K,pct_balance,0.2,0.4,0.002,20.35
ba69d0631034,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",759,0.4993,-0.1087,0.49,-3.2738,25K,floor_aware,0.2,0.8,0.004,18.56
088680f8cb34,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",680,0.4941,-0.1077,0.439,-3.2055,25K,floor_aware,0.2,1.0,0.0,21.49
9d8b5390945e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 0.75, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",680,0.4941,-0.1077,0.439,-3.2055,25K,floor_aware,0.2,1.0,0.0,17.73
d68e0376022d,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",460,0.3239,-0.3391,0.297,-3.8114,25K,floor_aware,0.2,0.4,0.0,13.93
c223374338d1,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",524,0.3034,-0.3511,0.3383,-4.103,25K,pct_balance,0.6,0.6,0.0,16.98
582971da25d8,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",524,0.3034,-0.3511,0.3383,-4.103,25K,pct_balance,0.6,0.6,0.0,14.61
843a9bd4eebb,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",803,0.4122,-0.1606,0.5184,-4.1866,25K,floor_aware,0.2,0.4,0.012,17.66
e695f303d3b3,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",756,0.4405,-0.0849,0.4881,-3.2333,25K,floor_aware,0.2,0.8,0.0,19.99
afb1e117dcc4,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",756,0.4405,-0.0849,0.4881,-3.2333,25K,floor_aware,0.2,0.8,0.0,19.43
94c3bf2f04c2,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",750,0.4307,-0.128,0.4842,-3.466,25K,floor_aware,0.2,0.8,0.006,16.71
fb8213e26cbf,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",613,0.3964,-0.1778,0.3957,-3.5166,25K,floor_aware,0.2,0.6,0.0,19.76
1cc6640de170,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",613,0.3964,-0.1778,0.3957,-3.5166,25K,floor_aware,0.2,0.6,0.0,17.22
91ebe1233b01,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",753,0.4276,-0.1394,0.4861,-4.199,25K,floor_aware,0.2,0.4,0.0,17.67
9a164513fd27,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",755,0.4384,-0.1073,0.4874,-3.1367,25K,fixed_dollar,0.2,0.6,0.002,16.03
da7a2d2fa870,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",755,0.4384,-0.1073,0.4874,-3.1367,25K,fixed_dollar,0.2,0.6,0.002,20.74
fe5795b09796,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",991,0.4622,-0.0716,0.6398,-3.6624,25K,floor_aware,0.2,0.4,0.026,13.59
e45e79a01a55,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",746,0.4357,-0.1126,0.4816,-3.1313,25K,floor_aware,0.2,0.8,0.002,13.23
7dac384a9611,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",746,0.4357,-0.1126,0.4816,-3.1313,25K,floor_aware,0.2,0.8,0.002,13.67
81b4d3d3bb39,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",870,0.4552,-0.0805,0.5617,-3.3785,25K,floor_aware,0.2,0.6,0.022,12.14
5b3135660a3a,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",651,0.4224,-0.1336,0.4203,-3.2104,25K,floor_aware,0.2,1.0,0.0,12.95
ff08e87588e0,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""require_confirmation"": true, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",651,0.4224,-0.1336,0.4203,-3.2104,25K,floor_aware,0.2,1.0,0.0,13.71
f12497864a8b,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",430,0.3163,-0.3581,0.2776,-4.2722,25K,floor_aware,0.2,1.0,0.0,15.16
a34bb67b1187,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",478,0.3347,-0.3222,0.3086,-3.8711,25K,floor_aware,0.2,1.0,0.0,15.38
c8e107831716,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",478,0.3347,-0.3222,0.3086,-3.8711,25K,floor_aware,0.2,1.0,0.0,18.55
2a630d26d02e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",759,0.4163,-0.1542,0.49,-3.9734,25K,floor_aware,0.2,0.4,0.006,15.09
1e3f0360f667,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",709,0.4316,-0.1171,0.4577,-3.3012,25K,floor_aware,0.2,0.8,0.004,15.72
762c0a2a5ae1,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 30, ""max_trades_per_day"": 3}",709,0.4316,-0.1171,0.4577,-3.3012,25K,floor_aware,0.2,0.8,0.004,15.86
f312762feef3,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 1}",655,0.4046,-0.1786,0.4229,-3.7257,25K,floor_aware,0.2,0.8,0.002,13.07
433b8fc3f11e,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 2}",622,0.4228,-0.135,0.4015,-3.3576,25K,floor_aware,0.2,1.0,0.0,15.49
c4cdb575ea22,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": false, ""entry_delay_min"": 60, ""max_trades_per_day"": 3}",622,0.4228,-0.135,0.4015,-3.3576,25K,floor_aware,0.2,1.0,0.0,13.12
66da9f3b8950,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 1}",739,0.429,-0.1367,0.4771,-3.6894,25K,floor_aware,0.2,1.0,0.004,12.56
d2d33653aac5,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 2}",685,0.435,-0.1241,0.4422,-3.3213,25K,floor_aware,0.2,1.0,0.002,14.44
793d75c70b34,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 0, ""max_trades_per_day"": 3}",685,0.435,-0.1241,0.4422,-3.3213,25K,floor_aware,0.2,1.0,0.002,12.83
6f79d406c5de,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 1}",946,0.4693,-0.0571,0.6107,-3.5528,25K,floor_aware,0.2,0.6,0.036,11.52
4e3dc4c041dd,VWAPMeanRev,"{""vwap_deviation_atr"": 1.0, ""sl_atr_multiplier"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""require_confirmation"": true, ""entry_delay_min"": 30, ""max_trades_per_day"": 2}",806,0.4665,-0.0596,0.5203,-3.2366,25K,floor_aware,0.2,0.6,0.014,13.16
