combo_id,strategy,params_json,n_trades,win_rate,avg_r,trades_per_day,best_ev_per_day,best_account,best_scheme,best_eval_risk,best_funded_risk,best_pass_rate,screen_time_s
9e65c946b02b,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.8, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",759,0.0237,-0.2733,0.49,-18.5797,100K,pct_balance,0.2,0.4,0.0,6.26
77eca92bc87e,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.8, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",263,0.0038,-0.3288,0.1698,-19.971,100K,pct_balance,0.2,0.4,0.0,3.69
940a74bd6965,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",653,0.0781,-0.6996,0.4216,-15.8176,25K,fixed_dollar,0.2,0.4,0.0,4.11
0ba6d7a90905,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",247,0.0729,-0.7466,0.1595,-14.2106,25K,fixed_dollar,0.2,0.4,0.0,3.92
c58ef7fdf0e4,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",653,0.0245,-0.7866,0.4216,-19.7827,50K,fixed_dollar,0.2,0.4,0.0,6.24
8fe5fd2df642,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",247,0.0162,-0.8313,0.1595,-17.8144,25K,fixed_dollar,0.2,0.4,0.0,4.43
27b583d514cb,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",653,0.0138,-0.8099,0.4216,-19.808,50K,pct_balance,0.2,0.4,0.0,5.11
f5228455b004,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",247,0.004,-0.8572,0.1595,-17.9982,25K,fixed_dollar,0.2,0.4,0.0,4.48
b35fe1341330,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",653,0.0092,-0.8217,0.4216,-19.8366,50K,pct_balance,0.2,0.4,0.0,4.82
678af345232e,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",247,0.0,-0.8681,0.1595,-18.0137,25K,fixed_dollar,0.2,0.4,0.0,3.5
e56885990afb,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",653,0.0138,-0.551,0.4216,-22.167,100K,fixed_dollar,0.2,0.4,0.0,4.8
f6e712dfd60b,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",247,0.004,-0.6096,0.1595,-20.6106,50K,fixed_dollar,0.2,0.4,0.0,4.42
95e05cf2d4d4,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",653,0.0092,-0.5575,0.4216,-22.2062,100K,pct_balance,0.2,0.4,0.0,4.68
b954e6bcb03f,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",247,0.0,-0.6162,0.1595,-20.6186,50K,fixed_dollar,0.2,0.4,0.0,4.15
5872bd560369,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",653,0.0092,-0.5575,0.4216,-22.2062,100K,pct_balance,0.2,0.4,0.0,8.2
6d3b16417e8d,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",247,0.0,-0.6162,0.1595,-20.6186,50K,fixed_dollar,0.2,0.4,0.0,4.66
65e6c48793ed,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",653,0.0092,-0.5575,0.4216,-22.2062,100K,pct_balance,0.2,0.4,0.0,5.25
de215dcd0697,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",247,0.0,-0.6162,0.1595,-20.6186,50K,fixed_dollar,0.2,0.4,0.0,4.24
ec21a3d54873,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",653,0.0092,-0.3877,0.4216,-21.5029,100K,fixed_dollar,0.2,0.4,0.0,5.17
f0b5352fd10a,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",247,0.0,-0.4412,0.1595,-20.1139,100K,fixed_dollar,0.2,0.4,0.0,3.89
ce6e620ded3f,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",653,0.0092,-0.3877,0.4216,-21.5029,100K,fixed_dollar,0.2,0.4,0.0,5.85
f624f3cc9e64,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",247,0.0,-0.4412,0.1595,-20.1139,100K,fixed_dollar,0.2,0.4,0.0,4.06
4253f5ca6101,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",653,0.0092,-0.3877,0.4216,-21.5029,100K,fixed_dollar,0.2,0.4,0.0,4.7
113f4906578f,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",247,0.0,-0.4412,0.1595,-20.1139,100K,fixed_dollar,0.2,0.4,0.0,4.39
4ce24a3baf12,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",653,0.0092,-0.3877,0.4216,-21.5029,100K,fixed_dollar,0.2,0.4,0.0,4.69
279c6bc72198,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",247,0.0,-0.4412,0.1595,-20.1139,100K,fixed_dollar,0.2,0.4,0.0,3.49
00f348125262,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",653,0.0092,-0.2924,0.4216,-18.9615,100K,fixed_dollar,0.2,0.4,0.0,3.91
fac1a2741cd8,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",247,0.0,-0.3358,0.1595,-19.9849,100K,fixed_dollar,0.2,0.4,0.0,3.25
b76662a647e9,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",653,0.0092,-0.2924,0.4216,-18.9615,100K,fixed_dollar,0.2,0.4,0.0,4.84
c55ae0354604,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",247,0.0,-0.3358,0.1595,-19.9849,100K,fixed_dollar,0.2,0.4,0.0,3.27
0a2f7c02bd4b,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",653,0.0092,-0.2924,0.4216,-18.9615,100K,fixed_dollar,0.2,0.4,0.0,3.63
485fa9276b66,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",247,0.0,-0.3358,0.1595,-19.9849,100K,fixed_dollar,0.2,0.4,0.0,2.94
4b5ff2060982,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",653,0.0092,-0.2924,0.4216,-18.9615,100K,fixed_dollar,0.2,0.4,0.0,3.75
dcf564f8166e,IBS,"{""ibs_low_thresh"": 0.15, ""ibs_high_thresh"": 0.85, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",247,0.0,-0.3358,0.1595,-19.9849,100K,fixed_dollar,0.2,0.4,0.0,3.26
a274c8575d66,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",965,0.1036,-0.6405,0.623,-16.1524,25K,pct_balance,0.2,0.4,0.0,3.56
19845c7f82f1,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",339,0.0708,-0.733,0.2189,-14.6859,25K,pct_balance,0.2,0.4,0.0,2.97
87a952564c4a,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",965,0.056,-0.7107,0.623,-16.3025,25K,fixed_dollar,0.2,0.4,0.0,3.92
62851671f9f7,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",339,0.0236,-0.8011,0.2189,-18.5894,25K,pct_balance,0.2,0.4,0.0,3.2
9c3bea07bfb5,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",965,0.0435,-0.7355,0.623,-20.0387,50K,fixed_dollar,0.2,0.4,0.0,3.94
6e9be3b84cc6,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",339,0.0147,-0.823,0.2189,-18.7088,25K,pct_balance,0.2,0.4,0.0,2.97
b9865ace709a,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",965,0.0363,-0.7592,0.623,-20.0653,50K,pct_balance,0.2,0.4,0.0,3.57
26f47a8c391f,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",339,0.0088,-0.8377,0.2189,-18.7675,25K,pct_balance,0.2,0.4,0.0,3.23
7eb1a5a6c0e6,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",965,0.0435,-0.4797,0.623,-19.7457,100K,pct_balance,0.2,0.4,0.0,4.13
c77e795ff6dc,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",339,0.0147,-0.5657,0.2189,-18.7682,100K,pct_balance,0.2,0.4,0.0,3.73
56e52d765dfb,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",965,0.0363,-0.4922,0.623,-19.7392,100K,pct_balance,0.2,0.4,0.0,4.84
78b7f46c3d68,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",339,0.0088,-0.5744,0.2189,-18.78,100K,pct_balance,0.2,0.4,0.0,3.33
3ecf6ef8fe77,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",965,0.0363,-0.4938,0.623,-19.7462,100K,pct_balance,0.2,0.4,0.0,5.37
19a2ac862e79,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",339,0.0088,-0.5744,0.2189,-18.78,100K,pct_balance,0.2,0.4,0.0,5.11
0f4475e76396,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",965,0.0363,-0.4938,0.623,-19.7462,100K,pct_balance,0.2,0.4,0.0,4.11
a6bc42d7566b,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",339,0.0088,-0.5744,0.2189,-18.78,100K,pct_balance,0.2,0.4,0.0,3.58
7140ade4e874,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",965,0.0363,-0.3371,0.623,-19.1208,100K,pct_balance,0.2,0.4,0.0,4.36
9898308fa929,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",339,0.0088,-0.4045,0.2189,-18.2925,100K,pct_balance,0.2,0.4,0.0,3.49
bcc6985975f3,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",965,0.0363,-0.3382,0.623,-19.1283,100K,pct_balance,0.2,0.4,0.0,6.39
4c8ff2dfb556,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",339,0.0088,-0.4045,0.2189,-18.2925,100K,pct_balance,0.2,0.4,0.0,6.86
4e50cd2a8a45,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",965,0.0363,-0.3382,0.623,-19.1283,100K,pct_balance,0.2,0.4,0.0,8.87
532d69c51778,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",339,0.0088,-0.4045,0.2189,-18.2925,100K,pct_balance,0.2,0.4,0.0,5.15
209b3d05d588,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",965,0.0363,-0.3382,0.623,-19.1283,100K,pct_balance,0.2,0.4,0.0,6.19
d5c16cb3c0de,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",339,0.0088,-0.4045,0.2189,-18.2925,100K,pct_balance,0.2,0.4,0.0,3.83
0c67a9ac7ccc,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",965,0.0363,-0.2548,0.623,-18.9081,100K,pct_balance,0.2,0.4,0.0,4.91
96d4ac8848f5,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",339,0.0088,-0.3073,0.2189,-18.1341,100K,pct_balance,0.2,0.4,0.0,3.88
79eb662f1c6b,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",965,0.0363,-0.2548,0.623,-18.9081,100K,pct_balance,0.2,0.4,0.0,4.68
69e99e033847,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",339,0.0088,-0.3073,0.2189,-18.1341,100K,pct_balance,0.2,0.4,0.0,3.14
35187895a0c0,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",965,0.0363,-0.2548,0.623,-18.9081,100K,pct_balance,0.2,0.4,0.0,4.28
4143a05d0fd6,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",339,0.0088,-0.3073,0.2189,-18.1341,100K,pct_balance,0.2,0.4,0.0,3.16
7da61d3ecd03,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",965,0.0363,-0.2548,0.623,-18.9081,100K,pct_balance,0.2,0.4,0.0,4.29
0298634487be,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.7, ""sl_atr_mult"": 2.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",339,0.0088,-0.3073,0.2189,-18.1341,100K,pct_balance,0.2,0.4,0.0,3.14
21b4a83806fc,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",914,0.0963,-0.6529,0.5901,-16.1765,25K,pct_balance,0.2,0.4,0.0,4.3
eecf655f3583,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",326,0.0706,-0.7414,0.2105,-14.7538,25K,pct_balance,0.2,0.4,0.0,2.88
f3421fa07ba7,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",914,0.0492,-0.7222,0.5901,-20.0333,50K,pct_balance,0.2,0.4,0.0,4.16
cd623c229ac9,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",326,0.0215,-0.8106,0.2105,-18.6225,25K,pct_balance,0.2,0.4,0.0,3.01
c7b606cbed4a,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",914,0.0361,-0.7472,0.5901,-20.0571,50K,pct_balance,0.2,0.4,0.0,4.08
9372154f0af2,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",326,0.0123,-0.8334,0.2105,-18.7005,25K,pct_balance,0.2,0.4,0.0,2.92
52c2d538d495,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",914,0.0284,-0.7722,0.5901,-20.0824,50K,pct_balance,0.2,0.4,0.0,3.9
0d2e545c0d62,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 0.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",326,0.0061,-0.8487,0.2105,-18.713,25K,pct_balance,0.2,0.4,0.0,3.14
b56650f0de36,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",914,0.0361,-0.4929,0.5901,-19.8478,100K,pct_balance,0.2,0.4,0.0,4.06
c2fca2d81946,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",326,0.0123,-0.5768,0.2105,-18.8751,100K,fixed_dollar,0.2,0.4,0.0,3.1
fbf523b2e8c8,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",914,0.0284,-0.5062,0.5901,-19.8635,100K,pct_balance,0.2,0.4,0.0,4.0
27dc00ba6eaa,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",326,0.0061,-0.5859,0.2105,-21.235,100K,fixed_dollar,0.2,0.4,0.0,3.38
2adbb4d73a62,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",914,0.0284,-0.5078,0.5901,-19.8686,100K,pct_balance,0.2,0.4,0.0,4.28
b90d442b9621,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",326,0.0061,-0.5859,0.2105,-21.235,100K,fixed_dollar,0.2,0.4,0.0,3.04
d6540f0952b8,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",914,0.0284,-0.5078,0.5901,-19.8686,100K,pct_balance,0.2,0.4,0.0,4.05
bdaf5b7bdc7b,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.0, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",326,0.0061,-0.5859,0.2105,-21.235,100K,fixed_dollar,0.2,0.4,0.0,3.48
ef21bb673ed1,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",914,0.0284,-0.3474,0.5901,-19.3047,100K,pct_balance,0.2,0.4,0.0,4.12
a3610d4748c8,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",326,0.0061,-0.4136,0.2105,-20.528,100K,pct_balance,0.2,0.4,0.0,3.6
d58c1bbddaf7,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",914,0.0284,-0.3485,0.5901,-19.3099,100K,pct_balance,0.2,0.4,0.0,4.09
72af5d0c5a71,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",326,0.0061,-0.4136,0.2105,-20.528,100K,pct_balance,0.2,0.4,0.0,3.04
0b798bc3fcd3,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": false}",914,0.0284,-0.3485,0.5901,-19.3099,100K,pct_balance,0.2,0.4,0.0,4.13
2d5c2471fffa,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 2.0, ""use_200sma_filter"": true}",326,0.0061,-0.4136,0.2105,-20.528,100K,pct_balance,0.2,0.4,0.0,2.97
0e5fdb07f6b5,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": false}",914,0.0284,-0.3485,0.5901,-19.3099,100K,pct_balance,0.2,0.4,0.0,3.96
f2f35da1f27c,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 1.5, ""rr_ratio"": 3.0, ""use_200sma_filter"": true}",326,0.0061,-0.4136,0.2105,-20.528,100K,pct_balance,0.2,0.4,0.0,3.14
f0dac76b6596,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": false}",914,0.0284,-0.2626,0.5901,-19.1132,100K,pct_balance,0.2,0.4,0.0,3.97
d528f0bf5182,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.0, ""use_200sma_filter"": true}",326,0.0061,-0.3143,0.2105,-18.3291,100K,fixed_dollar,0.2,0.4,0.0,2.91
fc04557b3dff,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": false}",914,0.0284,-0.2626,0.5901,-19.1132,100K,pct_balance,0.2,0.4,0.0,3.99
52c9623a6ecb,IBS,"{""ibs_low_thresh"": 0.2, ""ibs_high_thresh"": 0.75, ""sl_atr_mult"": 2.0, ""rr_ratio"": 1.5, ""use_200sma_filter"": true}",326,0.0061,-0.3143,0.2105,-18.3291,100K,fixed_dollar,0.2,0.4,0.0,3.19
