combo_id,strategy,params_json,n_trades,win_rate,avg_r,trades_per_day,best_ev_per_day,best_account,best_scheme,best_eval_risk,best_funded_risk,best_pass_rate,screen_time_s
2dd725b6d500,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",503,0.4215,0.0511,0.5,0.2563,50K,pct_balance,0.2,0.6,0.356,84.55
1dae1bd8789c,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",503,0.3996,-0.0113,0.5,-0.1231,50K,fixed_dollar,0.6,0.6,0.356,83.16
8564d84b7e6e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",503,0.4394,0.0959,0.5,3.9717,50K,fixed_dollar,0.2,0.4,0.432,79.11
2dd725b6d500,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",503,0.4215,0.0511,0.5,2.0504,50K,fixed_dollar,0.2,0.6,0.42,72.78
e0aa2cd0856e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",503,0.3579,0.0558,0.5,1.9114,50K,fixed_dollar,0.2,0.4,0.416,59.58
8564d84b7e6e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",503,0.4394,0.0959,0.5,4.8276,50K,fixed_dollar,0.2,0.6,0.46,59.15
14863ab54cb1,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",503,0.3519,0.0422,0.5,0.0015,50K,fixed_dollar,0.2,0.4,0.344,73.49
e0aa2cd0856e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",503,0.3579,0.0558,0.5,2.818,50K,fixed_dollar,0.6,0.6,0.41,79.56
c0de51267b35,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",503,0.3638,0.0743,0.5,1.4228,50K,fixed_dollar,0.2,0.4,0.358,83.73
14863ab54cb1,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",503,0.3519,0.0422,0.5,1.1188,50K,fixed_dollar,0.2,0.4,0.386,81.81
7b71aa79f310,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",322,0.4472,-0.1102,0.5,-3.7827,50K,floor_aware,0.2,0.2,0.094,84.92
c0de51267b35,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",503,0.3638,0.0743,0.5,1.6167,50K,fixed_dollar,0.2,0.4,0.372,84.03
870952f83f9d,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",322,0.5435,0.072,0.5,3.3419,50K,fixed_dollar,0.2,0.6,0.488,83.18
7b71aa79f310,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",322,0.4472,-0.1102,0.5,-3.8215,50K,floor_aware,0.2,0.2,0.088,84.09
47c09b54b837,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",322,0.5404,0.0651,0.5,3.5497,50K,fixed_dollar,0.6,0.6,0.348,82.17
870952f83f9d,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",322,0.5435,0.072,0.5,3.2789,50K,pct_balance,0.6,0.6,0.402,81.33
01191f09cdd1,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",322,0.3882,-0.0415,0.5,-2.5312,50K,fixed_dollar,0.2,0.6,0.24,83.39
47c09b54b837,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",322,0.5404,0.0651,0.5,3.8137,50K,pct_balance,0.6,0.6,0.368,81.36
0c6b659cb21e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",322,0.4472,0.0854,0.5,3.7357,50K,fixed_dollar,0.2,0.6,0.442,66.52
01191f09cdd1,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",322,0.3882,-0.0415,0.5,-2.9336,50K,pct_balance,0.2,0.6,0.24,65.81
08b0e83e3709,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",322,0.441,0.0684,0.5,1.1784,50K,fixed_dollar,0.2,0.6,0.348,88.29
0c6b659cb21e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",322,0.4472,0.0854,0.5,2.5791,50K,fixed_dollar,0.2,0.6,0.442,85.65
78ed28e6a003,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",322,0.3478,0.0261,0.5,-1.395,50K,fixed_dollar,0.2,0.6,0.316,64.16
08b0e83e3709,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",322,0.441,0.0684,0.5,2.2491,50K,fixed_dollar,0.2,0.6,0.398,65.06
edc2bef6ba03,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",322,0.3789,0.0857,0.5,2.8595,50K,fixed_dollar,0.2,0.6,0.404,64.31
78ed28e6a003,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",322,0.3478,0.0261,0.5,-0.9281,50K,pct_balance,0.2,0.6,0.342,62.74
2f6a0aac635b,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",322,0.3758,0.072,0.5,1.3019,50K,fixed_dollar,0.2,0.6,0.346,57.15
edc2bef6ba03,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",322,0.3789,0.0857,0.5,0.8687,50K,fixed_dollar,0.2,0.6,0.388,56.46
48163cd88ae2,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",633,0.4755,-0.0346,0.5,-2.8403,50K,floor_aware,0.2,0.2,0.18,58.17
2f6a0aac635b,MACD,"{""bar_minutes"": 30, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",322,0.3758,0.072,0.5,1.8138,50K,fixed_dollar,0.2,0.6,0.386,58.48
d5cadf25c18e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",633,0.534,0.0858,0.5,2.5189,50K,fixed_dollar,0.4,0.6,0.396,62.89
48163cd88ae2,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",633,0.4755,-0.0346,0.5,-2.3203,50K,fixed_dollar,0.2,0.4,0.204,63.65
e43e99769fe8,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",633,0.5245,0.0676,0.5,1.8689,50K,pct_balance,0.4,0.6,0.386,57.5
d5cadf25c18e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",633,0.534,0.0858,0.5,2.3211,50K,pct_balance,0.2,0.6,0.49,57.23
83e1fd9778c3,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",633,0.425,0.0602,0.5,-0.6785,50K,fixed_dollar,0.2,0.6,0.35,81.81
e43e99769fe8,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",633,0.5245,0.0676,0.5,1.5737,50K,fixed_dollar,0.2,0.4,0.438,101.07
f5bcf3eff447,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",633,0.4329,0.0854,0.5,0.834,50K,pct_balance,0.2,0.4,0.396,109.02
83e1fd9778c3,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",633,0.425,0.0602,0.5,-0.43,50K,fixed_dollar,0.2,0.4,0.38,96.21
9241c69cae22,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",633,0.4408,0.1104,0.5,2.8663,50K,fixed_dollar,0.2,0.6,0.45,89.07
f5bcf3eff447,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",633,0.4329,0.0854,0.5,1.8805,50K,pct_balance,0.2,0.6,0.428,91.3
c68df67d6f24,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",633,0.3791,0.1279,0.5,1.8905,50K,pct_balance,0.2,0.4,0.436,89.7
9241c69cae22,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",633,0.4408,0.1104,0.5,4.0958,50K,pct_balance,0.2,0.6,0.47,88.95
01b8a8c26d7c,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",633,0.3697,0.1024,0.5,0.3439,50K,pct_balance,0.2,0.4,0.368,90.85
c68df67d6f24,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",633,0.3791,0.1279,0.5,2.6262,50K,fixed_dollar,0.2,0.4,0.468,90.76
333907faf4dd,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",633,0.3791,0.1328,0.5,3.503,50K,fixed_dollar,0.2,0.4,0.42,88.88
01b8a8c26d7c,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",633,0.3697,0.1024,0.5,1.7527,50K,pct_balance,0.2,0.6,0.404,86.31
9fc701dc61cf,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",335,0.4716,-0.0399,0.5,-1.3592,50K,pct_balance,0.4,0.4,0.334,86.97
333907faf4dd,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",633,0.3791,0.1328,0.5,4.6913,50K,fixed_dollar,0.2,0.4,0.442,86.33
46cd2d13424d,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",335,0.5612,0.1213,0.5,4.8769,50K,fixed_dollar,0.2,0.6,0.562,77.84
9fc701dc61cf,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",335,0.4716,-0.0399,0.5,-1.5449,50K,fixed_dollar,0.4,0.6,0.308,72.54
8782c0d6f069,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",335,0.5373,0.0723,0.5,2.1778,50K,fixed_dollar,0.2,0.4,0.472,64.89
46cd2d13424d,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",335,0.5612,0.1213,0.5,5.5515,50K,fixed_dollar,0.4,0.6,0.432,63.53
9fab6c3417a8,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",335,0.4299,0.0637,0.5,3.4157,50K,pct_balance,0.6,0.4,0.482,59.64
8782c0d6f069,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",335,0.5373,0.0723,0.5,3.8631,50K,fixed_dollar,0.6,0.6,0.382,59.13
a4c40e0b4680,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",335,0.4418,0.0889,0.5,1.5135,50K,fixed_dollar,0.2,0.4,0.416,56.08
9fab6c3417a8,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",335,0.4299,0.0637,0.5,2.7051,50K,fixed_dollar,0.6,0.6,0.458,55.72
bb34d65135d7,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",335,0.4358,0.0643,0.5,0.6399,50K,fixed_dollar,0.2,0.6,0.376,55.93
a4c40e0b4680,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",335,0.4418,0.0889,0.5,1.0692,50K,pct_balance,0.2,0.4,0.398,55.78
9130b645865a,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",335,0.3791,0.1164,0.5,3.7358,50K,pct_balance,0.2,0.4,0.512,57.33
bb34d65135d7,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",335,0.4358,0.0643,0.5,1.367,50K,fixed_dollar,0.2,0.6,0.362,57.57
f9961d96050e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",335,0.3821,0.1096,0.5,1.7379,50K,fixed_dollar,0.2,0.6,0.412,55.55
9130b645865a,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",335,0.3791,0.1164,0.5,3.7895,50K,pct_balance,0.2,0.4,0.462,55.77
3c1b8e782267,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",335,0.3701,0.0615,0.5,1.2579,50K,fixed_dollar,0.2,0.6,0.362,55.45
f9961d96050e,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",335,0.3821,0.1096,0.5,2.2255,50K,fixed_dollar,0.2,0.6,0.368,55.23
5b1d35c866d6,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",201,0.4726,-0.0539,0.5,-2.963,50K,fixed_dollar,0.2,0.6,0.166,54.98
3c1b8e782267,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",335,0.3701,0.0615,0.5,0.368,50K,fixed_dollar,0.2,0.6,0.31,54.93
69099283e824,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",201,0.4826,-0.023,0.5,-2.7428,50K,pct_balance,0.2,0.6,0.204,81.0
5b1d35c866d6,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",201,0.4726,-0.0539,0.5,-2.8622,50K,fixed_dollar,0.2,0.2,0.158,85.81
fc251993b852,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",201,0.4925,0.01,0.5,-0.9967,50K,pct_balance,0.2,0.6,0.294,101.72
69099283e824,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",201,0.4826,-0.023,0.5,-2.4228,50K,pct_balance,0.2,0.6,0.222,114.94
a4a640a25bd5,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",201,0.393,-0.0049,0.5,-2.2076,50K,pct_balance,0.2,0.6,0.278,104.68
fc251993b852,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",201,0.4925,0.01,0.5,-1.4194,50K,pct_balance,0.2,0.6,0.28,91.13
6247920da6f3,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",201,0.3781,-0.0464,0.5,-4.3763,50K,pct_balance,0.2,0.6,0.198,89.69
a4a640a25bd5,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",201,0.393,-0.0049,0.5,-2.324,50K,fixed_dollar,0.2,0.6,0.268,95.11
0b652529d84b,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",201,0.4129,0.0447,0.5,0.2141,50K,pct_balance,0.2,0.6,0.362,104.34
6247920da6f3,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",201,0.3781,-0.0464,0.5,-4.2549,50K,fixed_dollar,0.2,0.2,0.202,101.16
242101040030,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",201,0.3184,-0.0393,0.5,-3.3083,50K,pct_balance,0.2,0.4,0.242,112.37
0b652529d84b,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",201,0.4129,0.0447,0.5,0.4183,50K,fixed_dollar,0.2,0.6,0.406,122.27
33581246c6f2,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",201,0.3383,0.0131,0.5,-3.6072,50K,pct_balance,0.2,0.2,0.27,148.34
242101040030,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",201,0.3184,-0.0393,0.5,-3.94,50K,fixed_dollar,0.2,0.2,0.214,143.68
f8cd3db570ca,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",201,0.3333,0.001,0.5,-3.2173,50K,pct_balance,0.2,0.6,0.258,84.73
33581246c6f2,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",201,0.3383,0.0131,0.5,-3.0925,50K,fixed_dollar,0.2,0.2,0.284,79.31
0b62dcf2b757,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",9269,0.4221,-0.1406,1.776,-8.2998,50K,floor_aware,0.2,0.2,0.068,87.43
f8cd3db570ca,MACD,"{""bar_minutes"": 30, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",201,0.3333,0.001,0.5,-2.2987,50K,fixed_dollar,0.2,0.6,0.304,113.7
ec8c44218299,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",9265,0.4935,-0.0099,1.7752,-5.6424,50K,fixed_dollar,0.2,0.6,0.204,73.13
0b62dcf2b757,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",9269,0.4221,-0.1406,1.776,-9.0383,50K,floor_aware,0.2,0.2,0.038,52.37
44490a8a745a,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",9238,0.5005,0.0047,1.7701,-3.6299,50K,pct_balance,0.2,0.6,0.254,42.59
ec8c44218299,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",9265,0.4935,-0.0099,1.7752,-5.3184,50K,fixed_dollar,0.2,0.4,0.228,47.45
736435c1c00d,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",9269,0.3643,-0.0868,1.776,-8.7198,50K,pct_balance,0.2,0.4,0.122,64.08
44490a8a745a,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",9238,0.5005,0.0047,1.7701,-2.8885,50K,fixed_dollar,0.2,0.6,0.29,67.36
0f5b6399d509,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",9255,0.3984,-0.0062,1.7733,-6.7803,50K,fixed_dollar,0.2,0.4,0.214,59.39
736435c1c00d,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",9269,0.3643,-0.0868,1.776,-9.1981,50K,floor_aware,0.2,0.2,0.106,61.98
8b3f4f96e4aa,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",9228,0.3989,-0.0073,1.7682,-5.5527,50K,fixed_dollar,0.2,0.6,0.238,64.14
0f5b6399d509,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",9255,0.3984,-0.0062,1.7733,-5.2076,50K,fixed_dollar,0.2,0.6,0.252,60.56
9b22866944ab,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",9269,0.3097,-0.0714,1.776,-10.0709,50K,fixed_dollar,0.2,0.4,0.168,58.34
8b3f4f96e4aa,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",9228,0.3989,-0.0073,1.7682,-6.8723,50K,fixed_dollar,0.2,0.6,0.224,56.84
7373e81294ae,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",9255,0.3327,-0.0109,1.7733,-7.3961,50K,fixed_dollar,0.2,0.4,0.216,55.42
9b22866944ab,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",9269,0.3097,-0.0714,1.776,-10.2696,50K,pct_balance,0.2,0.6,0.134,54.8
724e3b3b544c,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",9179,0.3354,-0.0106,1.7588,-6.0325,50K,fixed_dollar,0.2,0.4,0.246,54.77
7373e81294ae,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",9255,0.3327,-0.0109,1.7733,-7.8376,50K,pct_balance,0.2,0.4,0.218,54.15
696c9aa4cd3d,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.2, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",10435,0.4241,-0.1366,1.9994,-8.8958,50K,fixed_dollar,0.2,0.2,0.054,54.37
724e3b3b544c,ParabolicSAR,"{""bar_minutes"": 5, ""initial_af"": 0.01, ""end_af"": 0.1, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",9179,0.3354,-0.0106,1.7588,-7.5429,50K,fixed_dollar,0.2,0.6,0.236,52.96
